"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"downloads";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.reuses";"metric.followers";"metric.views";"metric.resources_downloads"
"5fa2be36c8dd85ce187b45f0";"Inventaire des archives du climat conservées dans les centre de la Direction InterRégionale de Polynésie";"inventaire-des-archives-du-climat-conservees-dans-les-centre-de-la-direction-interregionale-de-polynesie";"ArClim";"https://www.data.gouv.fr/fr/datasets/inventaire-des-archives-du-climat-conservees-dans-les-centre-de-la-direction-interregionale-de-polynesie/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture, au format xml, des inventaires des fonds d'archives du climat de la Direction Interrégionale de Polynésie.**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d’inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, paramètre météorologique et/ou date. 

**Adresse du site web :** http://archives-climat.fr
";"annual";"Licence Ouverte / Open Licence";"2020-11-01";"2020-11-12";"fr:collectivite";"Polynésie française";False;"2020-11-04T15:44:06.830000";"2024-12-17T17:31:36.431000";"archive,archives,climat,climatologie,mesures,meteofrance,meteorologie,observations,polynesie-francaise,precipitations,temperature";False;8;8;"xml";294;"";"";"";"";"";"1.00";0;0;0;2248;277
"5dfb22926f44413ada2c54b4";"DRIAS - projections climatiques pour l'adaptation de nos sociétés ";"drias-projections-climatiques-pour-ladaptation-de-nos-societes";"";"https://www.data.gouv.fr/fr/datasets/drias-projections-climatiques-pour-ladaptation-de-nos-societes/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"

DRIAS a pour vocation de mettre à disposition des projections climatiques régionalisées réalisées dans les laboratoires français de modélisation du climat (IPSL, CERFACS, CNRM-GAME). Les informations climatiques sont délivrées sous différentes formes graphiques ou numériques.

Driasles futurs du climat propose une démarche d’appropriation en trois étapes : l’Espace Accompagnement présente un guide d’utilisation et de bonnes pratiques pour les projections climatiques. L’Espace Découverte permet de visualiser et géolocaliser les projections climatiques au plus près de chez vous, en métropole comme outre-mer : vous avez accès à toutes les informations fournies par les modèles de climat, pour les scénarios les plus récents (RCP) présentés dans le dernier rapport du GIEC. Enfin, l’Espace Données et Produits vous permet de télécharger ces paramètres et indices climatiques sous forme de données numériques.
";"annual";"Licence Ouverte / Open Licence";"";"";"";"";False;"2019-12-19T08:11:14.160000";"2023-12-12T10:40:41.347000";"changement-climatique,climat,modelisation-numerique,scenarios-climatiques";False;1;1;"html";1899;"";"";"";"";"";"0.67";0;8;0;7074;1908
"5dfb16f76f4441251669a71e";"Bulletin Prévision Saisonnière";"bulletin-prevision-saisonniere";"";"https://www.data.gouv.fr/fr/datasets/bulletin-prevision-saisonniere/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Synthèse des prévisions pour le trimestre à venir, pour la France. Les résultats sont exprimés en trois scénarios : «supérieur à la normale », « proche de la normale » et « inférieur à la normale ».

Métropole et Outre-mer - Fréquence : mensuelle - Format : PDF";"quarterly";"Licence Ouverte / Open Licence";"";"";"other";"Monde";False;"2019-12-19T07:21:43.487000";"2019-12-19T07:23:07.516000";"analyses,modelisation-numerique,precipitations,previsions-meteo,previsions-saisonnieres,temperature";False;1;1;"pdf";367;"";"";"";"";"";"0.78";0;0;0;2819;334
"5dfb15a46f444120b1aac1f9";"Modèle de surcote océanique - Séries temporelles ponctuelles";"modele-de-surcote-oceanique-series-temporelles-ponctuelles";"";"https://www.data.gouv.fr/fr/datasets/modele-de-surcote-oceanique-series-temporelles-ponctuelles/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Résultat d'un modèle numérique de prévision de la surcote océanique forcé par un modèle atmosphérique et intégrant une simulation de la marée. Calculs sur une grille curvilinéaire de résolution variable, d'environ 1km le long des côtes françaises. Paramètres fournis : surcote instantanée, surcote maximale sur les 3 dernières heures, surcote maximale sur les 24 heures précédentes (toutes les 24h).

Sorties sous forme de séries temporelles à différents ports et points d'intérêt côtiers.

Europe - Fréquence : 6h - Format : ASCII - Résolution de calcul de 1km le long des côtes.
";"continuous";"Licence Ouverte / Open Licence";"";"";"other";"France";False;"2019-12-19T07:16:04.378000";"2019-12-19T07:16:53.384000";"analyse,maree,modelisation-numerique,oceans,prescription,previsions-meteo,surcotes";False;1;1;"ascii";408;"";"";"";"";"";"0.89";0;0;0;2459;372
"5dfb14436f44411b81bf401b";"Fiche climatologique des stations de Météo France";"fiche-climatologique-des-stations-de-meteo-france";"";"https://www.data.gouv.fr/fr/datasets/fiche-climatologique-des-stations-de-meteo-france/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Fiche synthétique contenant les normales et les records d'une station.

 

Il existe deux types de fiches climatologiques :

    Précipitations-températures
    Complètes : précipitations, température et au moins un autre paramètre (vent, insolation, rayonnement global, ou l'ensemble des occurrences).
";"annual";"Licence Ouverte / Open Licence";"";"";"other";"France";False;"2019-12-19T07:10:11.329000";"2019-12-19T07:11:11.514000";"climatologie,climats,moyenne,normales,reccord,station-meteo,temperature";False;1;1;"pfd";2789;"";"";"";"";"";"0.89";0;1;3;8253;2795
"5dfa5d126f444110504a82eb";"modèle de prévision d'ensemble AROME";"modele-de-prevision-densemble-arome";"";"https://www.data.gouv.fr/fr/datasets/modele-de-prevision-densemble-arome/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Champs de prévision en points de grille régulière sur le domaine métropole issus du modèle de prévision à aire limitée AROME. Données constituées de l'ensemble des 12 runs de prévision déterministe.


Paramètres, niveaux et échéances jusqu'à H+45 h maximum par pas de1 h.

Métropole - Fréquence : 12 h - Format : GRIB2/ASCII - Résolution : 0,025°";"continuous";"Licence Ouverte / Open Licence";"";"";"";"";False;"2019-12-18T18:08:34.098000";"2019-12-18T18:09:20.982000";"analyse,arome,atmospherique,ensembles,modele-numerique-densemble,pression,prevision,previsions-meteo,temperature,vent";False;1;1;"grib2";505;"";"";"";"";"";"0.78";0;2;0;2799;455
"5dfa5ba26f44410d54682861";"Modèle global de chimie atmosphérique et de transport";"modele-global-de-chimie-atmospherique-et-de-transport";"";"https://www.data.gouv.fr/fr/datasets/modele-global-de-chimie-atmospherique-et-de-transport/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Résultats du modèle francais de prévision de composition chimique et de transports atmosphériques  (MOCAGE Qualité de l'Air) sous forme de champs de prévisions en points de grille pour 120 espèces gazeuses (Ozone, CO, CO2, U.V. etc.) et 4 aérosols (carbonés, désertiques, anthropiques et marins). Paramètres, niveaux, échéances et domaines paramétrables selon diverses résolutions et échéances de 12 h à 108 h par pas de 1h, 3h ou 6h sur le monde (forçage par un modéle global), ou la France (forçage par un modéle à aire limité).

 

Monde - Fréquence : 24 h - Format : GRIB - Résolution : 1,0° sur le monde / 0,5° sur l'Europe / 0,1° sur la France";"continuous";"Licence Ouverte / Open Licence";"";"";"";"";False;"2019-12-18T18:02:26.639000";"2019-12-18T18:03:12.471000";"atmospherique,chimie,environnement,mocage,modelisation-numerique,polluant-atmospherique,previsions-meteo";False;1;1;"";307;"";"";"";"";"";"0.67";0;0;0;1869;281
"5dfa5a996f44410a947a66d1";"modèle de prévision d'ensemble ARPEGE";"modele-de-prevision-densemble-arpege";"";"https://www.data.gouv.fr/fr/datasets/modele-de-prevision-densemble-arpege/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Champs de prévision en points de grille régulière sur différents domaines géographiques issus du modèle de prévision atmosphérique global français Arpege. Données probabilistes constituées de l'ensemble des 35 runs de prévision déterministe à courte échéance. 
Paramètres, niveaux, échéances et sous-domaines paramétrables selon diverses résolutions et échéances jusqu'à H+108 h maximum par pas de 3 ou 6 h selon le domaine géographique.

 

Monde - Fréquence : 12 h - Format : GRIB/ASCII - Résolution : 0,5° sur le monde, 0,1° sur l'Europe/Atlantique";"continuous";"Licence Ouverte / Open Licence";"";"";"";"";False;"2019-12-18T17:58:01.074000";"2024-12-13T10:00:46.203000";"analyses,arpege,humidite,hvd,meteorologiques,modele-numerique-densemble,modelisation-numerique,pression,prevision,temperature,vent";False;1;1;"grib2";370;"";"";"";"";"";"0.78";0;1;0;2682;345
"5dfa57b36f44410378084a2f";"Modèle atmosphérique à aire limitée à haute résolution et haute fréquence sur la métropole ";"modele-atmospherique-a-aire-limitee-a-haute-resolution-et-haute-frequence-sur-la-metropole";"";"https://www.data.gouv.fr/fr/datasets/modele-atmospherique-a-aire-limitee-a-haute-resolution-et-haute-frequence-sur-la-metropole/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Modèle opérationnel AROME pour la prévision immédiate (AROME PI)

Champs d'analyse et de prévisions en points de grilles, issus du modèle atmosphérique AROME sur la métropole, à haute cadence d'exécution et à échéances très fines.

 

Domaine du modèle: métropole

Echéances jusqu'à 23h par pas de 15 min.

24 RUN par jour

Résolution 0.1° (env 1.3 km) et  0.25° (env. 2,5 km)

Format disponible: GRIB";"continuous";"Licence Ouverte / Open Licence";"";"";"";"";False;"2019-12-18T17:45:39.357000";"2019-12-18T17:49:06.067000";"analyses,atmospherique,humidite,meteo,modelisation-numerique,previsions-meteo,temperature,vent";False;1;1;"grib2";441;"";"";"";"";"";"0.78";0;0;0;2457;419
"5dfa560c6f44417e5d601a3e";"Bulletin d'estimation du risque d'avalanche";"bulletin-destimation-du-risque-davalanche";"";"https://www.data.gouv.fr/fr/datasets/bulletin-destimation-du-risque-davalanche/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Bulletins d'estimation du risque d'avalanche, aux formats xml et pdf, pour les massifs des Alpes, des Pyrénées et de la Corse.

 

Fréquence de production: quotidienne a minima.

Format: Pdf ou Xml

Archive disponible à partir de mars 2016";"daily";"Licence Ouverte / Open Licence version 2.0";"";"";"country";"France";False;"2019-12-18T17:38:36.188000";"2023-10-27T13:06:44.664000";"alpes,avalanches,bulletins,corse,meteo,modelisation-numerique,neige,previsions-meteo,pyrenees,risques";False;1;0;"html";1246;"";"";"";"";"";"0.78";0;1;1;7350;1243
"5dfa542c6f444179ebfcad93";"modèle de surcote océanique";"modele-de-surcote-oceanique-1";"";"https://www.data.gouv.fr/fr/datasets/modele-de-surcote-oceanique-1/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Résultat d'un modèle numérique de prévision de la surcote océanique forçé par un modèle atmosphérique et intégrant une simulation de la marée. Calculs sur une grille curvilinéaire de résolution variable, d'environ 1km le long des côtes françaises. Paramètres fournis : surcote instantanée, surcote maximale sur les 3 dernières heures, surcote maximale sur les 24 heures précédentes (toutes les 24h).

Sorties sous forme de champs 2D de prévisions jusqu'à 102 heures maximum d'échéance sur les domaines Manche / proche Atlantique / Mer du Nord (43°N/62°N/9°W/10°E), et Méditerranée (35°N/45°N/6W/17E).

Europe - Fréquence : 3h - Format : GRIB2 - Résolution : 0.04°.";"continuous";"Licence Ouverte / Open Licence";"";"";"other";"Monde";False;"2019-12-18T17:30:36.823000";"2019-12-18T17:31:58.531000";"analyses,meteo,modelisation-numerique,previsions-meteo,surcotes,vagues";False;1;1;"grib2";263;"";"";"";"";"";"0.89";0;0;0;2092;231
"5dfa539b6f444178b08fb666";"Modèle de surcôte océanique";"modele-de-surcote-oceanique";"";"https://www.data.gouv.fr/fr/datasets/modele-de-surcote-oceanique/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Résultat d'un modèle numérique de prévision de la surcote océanique forçé par un modèle atmosphérique et intégrant une simulation de la marée. Calculs sur une grille curvilinéaire de résolution variable, d'environ 1km le long des côtes françaises. Paramètres fournis : surcote instantanée, surcote maximale sur les 3 dernières heures, surcote maximale sur les 24 heures précédentes (toutes les 24h).

Sorties sous forme de champs 2D de prévisions jusqu'à 102 heures maximum d'échéance sur les domaines Manche / proche Atlantique / Mer du Nord (43°N/62°N/9°W/10°E), et Méditerranée (35°N/45°N/6W/17E).

Europe - Fréquence : 3h - Format : GRIB2 - Résolution : 0.04°.";"continuous";"Licence Ouverte / Open Licence";"";"";"other";"Monde";False;"2019-12-18T17:28:11.648000";"2019-12-19T07:48:02.609000";"analyse,meteo,modelisation-numerique,previsions-meteo,surcotes,vagues";False;1;0;"grib2";337;"";"";"";"";"";"0.89";0;0;0;2264;313
"5dfa51a96f44417349e5340a";"Données de modèle de vagues";"donnees-de-modele-de-vagues";"";"https://www.data.gouv.fr/fr/datasets/donnees-de-modele-de-vagues/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Résultats du modèle de prévision de vagues (MFWAM) sous forme de champs d'analyse et de prévision en points de grille. Hauteur, direction et période de la mer du vent, de la mer totale et des houles primaire, secondaire et totale, échéances jusqu'à 120 h.

Domaine: Monde

Fréquence : 3h

Résolution : de 0,025° à 0,5° selon le modèle atmosphérique de couplage

Format : GRIB V2 ou GEOTIFF pour les données en ligne, GRIB 1 ou 2 pour les données hors ligne.

L'utilisation du format GRIB V2 nécessite un outil spécifique (par exemple, celui du Centre Européen de Prévision à Moyenne Echéance).

Données libres d'accès via le fomulaire ci-après.";"continuous";"Licence Ouverte / Open Licence";"";"";"other";"Monde";False;"2019-12-18T17:19:53.186000";"2019-12-18T17:24:15.427000";"analyse,houle,mer-du-vent,meteo,modelisation-numerique,previsions-meteo,vagues";False;1;0;"grib2";756;"";"";"";"";"";"0.89";0;0;0;4349;752
"5df889e46f444149f07da73e";"Données de modèle de vagues Haute Résolution";"donnees-de-modele-de-vagues-haute-resolution";"";"https://www.data.gouv.fr/fr/datasets/donnees-de-modele-de-vagues-haute-resolution/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"Résultats du modèle de prévision de vagues haute résolution (WW3) sur une grille destructurée, forcé par les vents du modèle Arpege ou Arome.

Hauteur, direction et période des vagues de la mer totale, de la mer du vent et des houles primaire et secondaire, échéances jusqu'à 102 h. Les analyses sur les 6 dernières heures sont aussi fournies.

Atlantique et Méditerranée - Fréquence : 3h - Format : Netcdf - Résolution variable de 200m à 5km.

Données libres d'accès via le formulaire ci-après, et en visualisation WMS.

Pour la visualisation via les webservices, les 2 services MF-NWP-HIGHRES-WW3ARP-001-ATL-WMS et MF-NWP-HIGHRES-WW3ARP-001-MED-WMS sont synonymes, la différenciation se fait via le domaine requêté via le paramètre BBOX.";"unknown";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"Monde";False;"2019-12-17T08:55:16.352000";"2023-01-26T13:47:03.535000";"analyses,houle,mer-du-vent,meteo,modelisation-numerique,previsions-meteo,vagues";False;1;0;"netcdf";476;"";"";"";"";"";"0.67";0;0;0;2625;447
"5b87f1568b4c417e46a85e4a";"Documents d'archives du climat numérisés : tableaux climatologiques mensuels, résumant les observations météorologiques quotidiennes de France métropolitaine ";"documents-darchives-du-climat-numerises-tableaux-climatologiques-mensuels-resumant-les-observations-meteorologiques-quotidiennes-de-france-metropolitaine";"ArClim";"https://www.data.gouv.fr/fr/datasets/documents-darchives-du-climat-numerises-tableaux-climatologiques-mensuels-resumant-les-observations-meteorologiques-quotidiennes-de-france-metropolitaine/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture de fichiers au format pdf ou jpeg, obtenus à partir de la numérisation, de tableaux climatologiques mensuels résumant les observations météorologiques relevées quotidiennement en France métropolitaine.**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d’inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, cote, paramètre météorologique et/ou date. 

**Adresse du site web :** http://archives-climat.fr
";"annual";"Licence Ouverte / Open Licence";"1945-01-01";"1945-12-31";"fr:commune";"France métropolitaine";False;"2018-08-30T15:29:58.830000";"2024-12-18T15:07:33.175000";"archive,archives,climat,climatologie,mesure,mesures,meteo,meteofrance,meteorologie,observations,precipitations,temperature";False;45;45;"jpg,pdf";1039;"";"";"";"";"";"1.00";0;0;0;3629;1026
"5b7ec60c8b4c410775324e55";"Documents d'archives du climat numérisés : sondages aérologiques (observations en altitude) de France métropolitaine";"documents-darchives-du-climat-numerises-sondages-aerologiques-observations-en-altitude-de-france-metropolitaine";"ArClim";"https://www.data.gouv.fr/fr/datasets/documents-darchives-du-climat-numerises-sondages-aerologiques-observations-en-altitude-de-france-metropolitaine/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture de fichiers au format pdf ou jpeg, obtenus par la numérisation, de documents d'observations météorologiques en altitude relevées en France métropolitaine.**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d’inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, paramètre météorologique et/ou date. 

**Adresse du site web :** http://archives-climat.fr
";"annual";"Licence Ouverte / Open Licence";"1850-01-01";"1999-12-31";"fr:commune";"France métropolitaine";False;"2018-08-23T16:34:52.606000";"2024-12-18T13:27:59.374000";"archive,archives,climat,climatologie,mesures,meteo,meteofrance,meteorologie,observations,vent";False;65;65;"jpg,pdf";889;"";"";"";"";"";"1.00";0;0;0;1942;805
"5b7eaa3d8b4c415a11a8ca82";"Documents d'archives du climat numérisés : carnets d'observations météorologiques infra-quotidiennes  de France métropolitaine ";"documents-darchives-du-climat-numerises-carnets-dobservations-meteorologiques-infra-quotidiennes-de-france-metropolitaine";"ArClim";"https://www.data.gouv.fr/fr/datasets/documents-darchives-du-climat-numerises-carnets-dobservations-meteorologiques-infra-quotidiennes-de-france-metropolitaine/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture de fichiers pdf, obtenus par la numérisation, de documents d'observations météorologiques infra-quotidiennes (à des heures variables selon les documents) de France métropolitaine.
Les carnets d'observation étaient les documents servant de base au travail des observateurs professionnels : on y trouve les valeurs de tous les paramètres mesurés, ainsi que des remarques sur l'état de l'atmosphère ou de la végétation.**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d’inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, cote, paramètre météorologique et/ou date. 

**Adresse du site web :** http://archives-climat.fr
";"annual";"Licence Ouverte / Open Licence";"1850-01-01";"1999-12-31";"fr:commune";"France métropolitaine";False;"2018-08-23T14:36:13.355000";"2024-12-18T15:06:49.389000";"archive,archives,climat,climatologie,mesures,meteo,meteofrance,meteorologie,observations,precipitations,temperature";False;1;1;"pdf";181;"";"";"";"";"";"0.89";0;0;0;2741;180
"5b7bbf598b4c412fb2ff2282";"Documents d'archives du climat numérisés : observations météorologiques de surface et d'altitude relevées en Martinique";"documents-darchives-du-climat-numerises-observations-meteorologiques-de-surface-et-daltitude-relevees-en-martinique";"ArClim";"https://www.data.gouv.fr/fr/datasets/documents-darchives-du-climat-numerises-observations-meteorologiques-de-surface-et-daltitude-relevees-en-martinique/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture de fichiers au format pdf, obtenus par la numérisation, de documents d'observations météorologiques, de surface et d'altitude, relevées en Martinique.**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d’inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, paramètre météorologique et/ou date. 

**Adresse du site web :** http://archives-climat.fr
";"annual";"Licence Ouverte / Open Licence";"1939-01-01";"1939-12-31";"fr:region";"Martinique";False;"2018-08-21T09:29:29.015000";"2024-12-18T13:23:54.485000";"antilles,archive,archives,climat,climatologie,guadeloupe,guyane,martinique,mesures,meteo,meteofrance,meteorologie,observations,precipitations,temperature";False;1;1;"pdf";77;"";"";"";"";"";"0.78";0;0;0;2433;75
"5b7a8d52634f41121f319b4c";"Documents d'archives du climat numérisés : relevés d'observations météorologiques quotidiennes de France métropolitaine ";"documents-darchives-du-climat-numerises-releves-dobservations-meteorologiques-quotidiennes-de-france-metropolitaine";"ArClim";"https://www.data.gouv.fr/fr/datasets/documents-darchives-du-climat-numerises-releves-dobservations-meteorologiques-quotidiennes-de-france-metropolitaine/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture de fichiers pdf ou jpeg, contenant des comptes rendus quotidiens d'observations météorologiques (CRQ) numérisés, regroupés par mois. Un compte rendu quotidien contient 4 pages décrivant les différentes observations faites sur une journée.**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d’inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, paramètre météorologique et/ou date. 

**Adresse du site web : **http://archives-climat.fr
";"unknown";"License Not Specified";"1905-01-01";"1999-12-31";"fr:commune";"France métropolitaine";False;"2018-08-20T11:43:46.156000";"2024-12-18T08:05:54.717000";"archive,archives,climat,climatologie,mesures,meteo,meteofrance,meteorologie,observations,precipitations,temperature";False;551;551;"jpg,pdf";8334;"";"";"";"";"";"0.78";0;1;0;9887;8346
"5b768e8b634f414cabe6f443";"Inventaire des archives du climat conservées à la Direction de la Climatologie et des Services Climatiques à Toulouse";"inventaire-des-archives-du-climat-conservees-a-la-direction-de-la-climatologie-et-des-services-climatiques-a-toulouse";"ArClim";"https://www.data.gouv.fr/fr/datasets/inventaire-des-archives-du-climat-conservees-a-la-direction-de-la-climatologie-et-des-services-climatiques-a-toulouse/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture, au format xml, des inventaires des fonds d'archives du climat conservés à la Direction de la Climatologie et des Services Climatiques (DCSC) de Toulouse.**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d'inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, paramètre météorologique et/ou date. 

**Adresse du site web :** http://archives-climat.fr
";"annual";"Licence Ouverte / Open Licence";"1850-01-01";"1999-12-31";"country-group";"Monde";False;"2018-08-17T10:59:55.583000";"2024-12-18T10:47:26.407000";"archive,archives,climat,climatologie,mesure,mesures,meteo,meteofrance,meteorologie,observation,observations,precipitations,temperature,temperatures";False;31;31;"xml";1104;"";"";"";"";"";"1.00";0;0;0;3509;1092
"5b7679e8634f412ed6d322f7";"Inventaire des archives du climat conservées dans le Centre des Archives Intermédiaires de Trappes (CAIT)";"inventaire-des-archives-du-climat-conservees-dans-le-centre-des-archives-intermediaires-de-trappes-cait";"ArClim";"https://www.data.gouv.fr/fr/datasets/inventaire-des-archives-du-climat-conservees-dans-le-centre-des-archives-intermediaires-de-trappes-cait/";"Météo-France";"534fff8ba3a7292c64a77ed4";"";"";"**Fourniture, au format xml, des inventaires des fonds d'archives du climat conservés au Centre des Archives Intermédiaires de Trappes (CAIT).**

Météo-France conserve ses archives du climat pour assurer ses missions de conservation de la mémoire du climat et de caractérisation scientifique du climat passé et à venir.

Il s’agit essentiellement de relevés d’observations météorologiques rassemblés sur le territoire métropolitain, ultramarin ou dans les anciennes colonies françaises, et de documentation sur les stations météorologiques, les techniques d’observation et les instruments de mesure, depuis la création du premier service météorologique français en 1855.

Météo-France propose un accès à ces fonds par un site web qui met à disposition plusieurs milliers de notices descriptives d’inventaire et offre à la consultation une partie de ces archives sous forme numérique (format JPEG ou PDF). La recherche peut s’effectuer par station météorologique, paramètre météorologique et/ou date. 

**Adresse du site web :** http://archives-climat.fr
";"annual";"Licence Ouverte / Open Licence";"1850-01-01";"1999-12-31";"fr:commune";"France métropolitaine";False;"2018-08-17T09:31:52.178000";"2024-12-17T16:33:16.172000";"archive,archives,climat,climatologie,mesures,meteo,meteofrance,meteorologie,observations,precipitations,temperature";False;41;41;"xml";916;"";"";"";"";"";"1.00";0;0;0;2543;908
